ProjectID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectStartYear,ProjectEndYear,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages,OutputType_Clean,Data Source,TitleLen,JournalArticle,YearsSinceStart,RDC_Atlanta,RDC_Austin,RDC_Baruch,RDC_Berkeley,RDC_Boston,RDC_CMU,RDC_Chicago,RDC_Colorado,RDC_Cornell,RDC_Dallas,RDC_Fed Board,RDC_Florida,RDC_Georgetown,RDC_Irvine,RDC_Kansas City,RDC_Kentucky,RDC_Maryland,RDC_Michigan,RDC_Minnesota,RDC_Missouri,RDC_NCRN,RDC_Nebraska,RDC_Penn State,RDC_Philadelphia,RDC_Seattle,RDC_Stanford,RDC_Texas,RDC_Triangle,RDC_UCLA,RDC_UIUC,RDC_USC,RDC_Utah,RDC_Washington,RDC_Wisconsin,RDC_Yale,Economics_Labor
461.0,Completed,The Going Public Decision and the Product Market,Boston,2006.0,2013.0,Shan N He,The Going Public Decision and the Product Market,"Chemmanur, Thomas J.; He, Shan; Nandy, Debarshi K.. 2009. ""The Going Public Decision and the Product Market"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.674241",article,published,SSRN Electronic Journal,2009.0,1,,,,Journal Article Publication,New,48.0,1,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1356.0,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020.0,,Karthik Krishnan,How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface,"Chemmanur, Thomas J.; Krishnan, Karthik; Nandy, Debarshi K.. 2009. ""How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1025322",article,published,SSRN Electronic Journal,2009.0,1,,,,Journal Article Publication,New,98.0,1,-11.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
461.0,Completed,The Going Public Decision and the Product Market,Boston,2006.0,2013.0,Shan N He,The Going Public Decision and the Product Market,"Chemmanur, Thomas J.; He, Shan; Nandy, Debarshi K.. 2008. ""The Going Public Decision and the Product Market"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1440930",article,published,SSRN Electronic Journal,2008.0,1,,,,Journal Article Publication,New,48.0,1,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1356.0,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020.0,,Karthik Krishnan,How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface,"Chemmanur, Thomas J.; Krishnan, Karthik; Nandy, Debarshi K.. 2008. ""How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1343561",article,published,SSRN Electronic Journal,2008.0,1,,,,Journal Article Publication,New,98.0,1,-12.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1356.0,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020.0,,Karthik Krishnan,How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface,"Chemmanur, Thomas J.; Krishnan, Karthik; Nandy, Debarshi K.. 2008. ""How Does Venture Capital Financing Improve Efficiency in Private Firms? A Look Beneath the Surface"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1427846",article,published,SSRN Electronic Journal,2008.0,1,,,,Journal Article Publication,New,98.0,1,-12.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1356.0,Active,"Access to Financing and Its impact on Growth, Innovation, and Performance",Boston,2020.0,,Karthik Krishnan,The Effects of Corporate Spin-offs on Productivity,"Chemmanur, Thomas J.; Krishnan, Karthik; Nandy, Debarshi K.. 2009. ""The Effects of Corporate Spin-offs on Productivity"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.682505",article,published,SSRN Electronic Journal,2009.0,1,,,,Journal Article Publication,New,50.0,1,-11.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1504.0,Active,The Economic Effects of Firm Incentives and Improvements in Census Bureau Sampling Weights,Baruch,2016.0,,Ben Hyman,Zero-Inflated Modelling for Characterizing Coverage Errors of Extracts from the US Census Bureau's<i>Master Address File</i>,"Young, Derek S.; Raim, Andrew M.; Johnson, Nancy R.. 2016. ""Zero-Inflated Modelling for Characterizing Coverage Errors of Extracts from the US Census Bureau's<i>Master Address File</i>"". Journal of the Royal Statistical Society Series A (Statistics in Society), 180(1), pp. 73-97. . https://doi.org/https://doi.org/10.1111/rssa.12183",article,published,Journal of the Royal Statistical Society Series A (Statistics in Society),2016.0,2,180.0,1,73-97,Journal Article Publication,New,124.0,1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
308.0,Completed,"Corporate Finance, Governance and Firm Performance",Boston,2004.0,2007.0,Antoinette Schoar,A procedure for approximate negative binomial tolerance intervals,"Young, Derek S.. 2012. ""A procedure for approximate negative binomial tolerance intervals"". Journal of Statistical Computation and Simulation, 84(2), pp. 438-450. . https://doi.org/https://doi.org/10.1080/00949655.2012.715649",article,published,Journal of Statistical Computation and Simulation,2012.0,8,84.0,2,438-450,Journal Article Publication,New,65.0,1,8.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2660.0,Active,Embedded Experimental Design Methodology for Informing Annual Survey of Manufactures (ASM) Survey Redesigns,Kentucky,2022.0,,Derek Young,Some dimension reduction strategies for the analysis of survey data,"Weng, Jiaying; Young, Derek S.. 2017. ""Some dimension reduction strategies for the analysis of survey data"". Journal Of Big Data, 4(1), pp. . . https://doi.org/https://doi.org/10.1186/s40537-017-0103-6",article,published,Journal Of Big Data,2017.0,12,4.0,1,,Journal Article Publication,New,67.0,1,-5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2744.0,Active,Factor aging and technology adoption,Kentucky,2023.0,,Minsu Ko,Micro Data and Macro Technology,"Oberfield, Ezra; Raval, Devesh. 2012. ""Micro Data and Macro Technology"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2188988",article,published,SSRN Electronic Journal,2012.0,1,,,,Journal Article Publication,New,31.0,1,-11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2810.0,Active,The Impact of Labor Management on Capital-Labor Substitution,Kentucky,2023.0,,Kenneth Troske,Micro Data and the Macro Elasticity of Substitution,"Oberfield, Ezra; Raval, Devesh. 2012. ""Micro Data and the Macro Elasticity of Substitution"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2025927",article,published,SSRN Electronic Journal,2012.0,1,,,,Journal Article Publication,New,51.0,1,-11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1809.0,Completed,Developing an innovative methodology to measure the rural-urban continuum as applied to tobacco control,Washington,2017.0,2020.0,Frances Stillman,How should we Define “Rural” when Investigating Rural Tobacco use in the United States?,"Roberts, Megan E.; Doogan, Nathan; Tanenbaum, Erin; Stillman, Frances; Mumford, Elizabeth A.; Chelluri, Devi; Wewers, Mary Ellen. 2020. ""How should we Define “Rural” when Investigating Rural Tobacco use in the United States?"". Substance Abuse, 42(4), pp. 788-795. . https://doi.org/https://doi.org/10.1080/08897077.2020.1856292",article,published,Substance Abuse,2020.0,12,42.0,4,788-795,Journal Article Publication,New,87.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,no
1211.0,Completed,Social Indicators for Rural Alaska Communities (SIRAC),USC,2015.0,2020.0,Matthew D Berman,Migration in Arctic Alaska: Empirical evidence of the stepping stones hypothesis,"Howe, E. Lance; Huskey, Lee; Berman, Matthew. 2013. ""Migration in Arctic Alaska: Empirical evidence of the stepping stones hypothesis"". Migration Studies, 2(1), pp. 97-123. . https://doi.org/https://doi.org/10.1093/migration/mnt017",article,published,Migration Studies,2013.0,9,2.0,1,97-123,Journal Article Publication,New,80.0,1,-2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,no
2120.0,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019.0,,Charles M Tolbert,Differential Recovery Migration across the Rural–Urban Gradient: Minimal and Short‐Term Population Gains for Rural Disaster‐Affected Gulf Coast Counties,"Curtis, Katherine J.; DeWaard, Jack; Fussell, Elizabeth; Rosenfeld, Rachel A.. 2019. ""Differential Recovery Migration across the Rural–Urban Gradient: Minimal and Short‐Term Population Gains for Rural Disaster‐Affected Gulf Coast Counties"". Rural Sociology, 85(4), pp. 856-898. . https://doi.org/https://doi.org/10.1111/ruso.12305",article,published,Rural Sociology,2019.0,10,85.0,4,856-898,Journal Article Publication,New,152.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,no
2080.0,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019.0,2024.0,Elizabeth Korver-Glenn,"The Increasing Effect of Neighborhood Racial Composition on Housing Values, 1980–2015","Howell, Junia; Korver‐Glenn, Elizabeth. 2020. ""The Increasing Effect of Neighborhood Racial Composition on Housing Values, 1980–2015"". Social Problems, 68(4), pp. 1051-1071. . https://doi.org/https://doi.org/10.1093/socpro/spaa033",article,published,Social Problems,2020.0,6,68.0,4,1051-1071,Journal Article Publication,New,85.0,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
2547.0,Active,Civil Rights Legislation and the Labor Market Conditions of Southern-born Black Americans,Atlanta,2022.0,,Celeste Carruthers,Citizens But Not Americans: Race &amp; Belonging Among Latino Millennials,"Korver‐Glenn, Elizabeth. 2018. ""Citizens But Not Americans: Race &amp; Belonging Among Latino Millennials"". Social Forces, 96(4), pp. e6-e6. . https://doi.org/https://doi.org/10.1093/sf/soy010",article,published,Social Forces,2018.0,2,96.0,4,e6-e6,Journal Article Publication,New,73.0,1,-4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
736.0,Completed,Analysis of the Child Care Market in the United States,Berkeley,2009.0,2014.0,Maria D Fitzpatrick,The Case of the United States,"Fasani, Francesco; Mastrobuoni, Giovanni; Owens, Emily; Pinotti, Paolo. 2019. ""The Case of the United States"". Cambridge University Press eBooks, , pp. 91-128. . https://doi.org/https://doi.org/10.1017/9781108626286.005",book-chapter,published,Cambridge University Press eBooks,2019.0,8,,,91-128,Book,New,29.0,0,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
362.0,Completed,The Industry Life-Cycle of the Size Distribution of Firms,Berkeley,2004.0,2005.0,Emin M Dinlersoz,Advanced Technologies Adoption and Use by U.S. Firms: Evidence from the Annual Business Survey,"Zolas, Nikolas; Kroff, Zachary; Brynjolfsson, Erik; McElheran, Kristina; Beede, David N.; Buffington, Cathy; Goldschlag, Nathan; Foster, Lucia; Dinlersoz, Emin. 2020. ""Advanced Technologies Adoption and Use by U.S. Firms: Evidence from the Annual Business Survey"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w28290",report,published,,2020.0,12,,,,Working Paper,New,94.0,0,16.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
